Nr,TID,PID,x [micron],y [micron],t [sec],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],? [deg],?? [deg]
2334,46,58,431.986,679.592,85201.681,30,267.008,254.831,NA,5.197,0.004,-119.055,-119.055
2335,46,59,430.471,678.583,86401.705,30,268.828,256.544,NA,1.82,0.002,-146.31,-27.255
2336,46,60,430.471,678.583,87601.729,30,268.828,256.544,NA,0,0,0,146.31
2337,46,61,430.471,678.583,88801.752,30,268.828,256.544,NA,0,0,0,0
2338,46,62,430.471,678.583,90001.776,0,268.828,256.544,NA,0,0,0,0
2339,46,63,430.471,678.583,91201.8,30,268.828,256.544,NA,0,0,0,0
2340,46,64,429.967,678.583,92401.823,30,269.333,256.845,NA,0.505,4.207E-4,180,180
2341,48,1,764.904,777.019,0,122,0,0,NA,NA,NA,NA,NA
2342,48,2,762.38,773.486,1200.024,91,4.342,4.342,NA,4.342,0.004,-125.538,NA
2343,48,3,760.361,770.962,2400.047,30,7.575,7.572,NA,3.232,0.003,-128.66,-3.122
2344,48,4,759.856,766.923,3600.071,61,11.645,11.288,NA,4.07,0.003,-97.125,31.535
2345,48,5,758.342,762.38,4800.095,61,16.434,16.043,NA,4.789,0.004,-108.435,-11.31
2346,48,6,757.332,758.846,6000.118,61,20.109,19.687,NA,3.675,0.003,-105.945,2.49
2347,48,7,754.808,751.779,7200.142,61,27.613,27.185,NA,7.504,0.006,-109.654,-3.708
2348,48,8,753.294,745.721,8400.166,61,33.857,33.382,NA,6.244,0.005,-104.036,5.618
2349,48,9,750.77,738.149,9600.189,61,41.839,41.36,NA,7.982,0.007,-108.435,-4.399
2350,48,10,749.76,735.121,10800.213,61,45.032,44.552,NA,3.193,0.003,-108.435,0
2351,48,11,749.255,729.568,12000.237,122,50.607,49.965,NA,5.576,0.005,-95.194,13.241
2352,48,12,746.226,719.976,13200.26,61,60.665,60.023,NA,10.058,0.008,-107.526,-12.331
2353,48,13,744.712,716.948,14400.284,61,64.052,63.374,NA,3.386,0.003,-116.565,-9.039
2354,48,14,743.197,714.424,15600.308,122,66.995,66.252,NA,2.943,0.002,-120.964,-4.399
2355,48,15,740.169,703.318,16800.332,61,78.507,77.741,NA,11.511,0.01,-105.255,15.709
2356,48,16,737.645,691.707,18000.355,61,90.388,89.561,NA,11.882,0.01,-102.265,2.99
2357,48,17,735.625,688.679,19200.379,91,94.028,93.066,NA,3.64,0.003,-123.69,-21.425
2358,48,18,735.625,688.679,20400.403,122,94.028,93.066,NA,0,0,0,123.69
2359,48,19,735.625,688.679,21600.426,30,94.028,93.066,NA,0,0,0,0
2360,48,20,735.121,683.126,22800.45,61,99.604,98.504,NA,5.576,0.005,-95.194,-95.194
2361,48,21,730.073,674.039,24000.474,153,109.999,108.711,NA,10.395,0.009,-119.055,-23.86
2362,48,22,728.558,672.525,25200.497,91,112.14,110.635,NA,2.142,0.002,-135,-15.945
2363,48,23,724.52,664.448,26400.521,61,121.171,119.596,NA,9.03,0.008,-116.565,18.435
2364,48,24,721.996,660.914,27600.545,30,125.513,123.78,NA,4.342,0.004,-125.538,-8.973
2365,48,26,718.967,656.371,28800.568,122,130.973,129.098,NA,5.46,0.005,-123.69,1.848
2366,48,27,716.443,652.838,30000.592,183,135.316,133.303,NA,4.342,0.004,-125.538,-1.848
2367,48,28,715.433,650.818,31200.616,30,137.573,135.551,NA,2.258,0.002,-116.565,8.973
2368,48,29,713.919,641.732,32400.639,91,146.785,144.576,NA,9.212,0.008,-99.462,17.103
2369,48,30,712.909,638.198,33600.663,91,150.46,148.239,NA,3.675,0.003,-105.945,-6.483
2370,48,31,712.909,638.198,34800.687,61,150.46,148.239,NA,0,0,0,105.945
2371,48,32,710.89,635.169,36000.71,30,154.1,151.786,NA,3.64,0.003,-123.69,-123.69
2372,48,33,708.366,631.131,37200.734,61,158.863,156.461,NA,4.762,0.004,-122.005,1.685
2373,48,34,706.347,624.064,38400.758,30,166.213,163.781,NA,7.35,0.006,-105.945,16.06
2374,48,35,699.28,606.396,39600.781,91,185.242,182.809,NA,19.029,0.016,-111.801,-5.856
2375,48,36,696.251,595.29,40800.805,91,196.753,194.265,NA,11.511,0.01,-105.255,6.546
2376,48,37,695.746,591.251,42000.829,91,200.823,198.223,NA,4.07,0.003,-97.125,8.13
2377,48,38,695.746,591.251,43200.853,91,200.823,198.223,NA,0,0,0,97.125
2378,48,39,695.746,591.251,44400.876,61,200.823,198.223,NA,0,0,0,0
2379,48,40,695.746,591.251,45600.9,91,200.823,198.223,NA,0,0,0,0
2380,48,41,695.746,591.251,46800.924,91,200.823,198.223,NA,0,0,0,0
2381,48,42,695.746,591.251,48000.947,61,200.823,198.223,NA,0,0,0,0
2382,48,43,695.746,591.251,49200.971,61,200.823,198.223,NA,0,0,0,0
2383,48,44,695.746,591.251,50400.995,61,200.823,198.223,NA,0,0,0,0
2384,48,45,695.746,591.251,51601.018,61,200.823,198.223,NA,0,0,0,0
2385,48,46,695.746,591.251,52801.042,61,200.823,198.223,NA,0,0,0,0
2386,48,47,695.746,591.251,54001.066,91,200.823,198.223,NA,0,0,0,0
2387,48,48,695.746,591.251,55201.089,61,200.823,198.223,NA,0,0,0,0
2388,48,49,695.746,591.251,56401.113,61,200.823,198.223,NA,0,0,0,0
2389,48,50,695.746,591.251,57601.137,30,200.823,198.223,NA,0,0,0,0
2390,50,1,1068.544,661.924,70801.397,61,0,0,NA,NA,NA,NA,NA
2391,50,2,1068.544,653.847,72001.421,61,8.077,8.077,NA,8.077,0.007,-90,NA
2392,50,3,1068.544,648.294,73201.445,30,13.63,13.63,NA,5.553,0.005,-90,0
2393,50,4,1068.544,647.79,74401.468,61,14.135,14.135,NA,0.505,4.207E-4,-90,0
2394,50,5,1068.544,647.79,75601.492,0,14.135,14.135,NA,0,0,0,90
2395,50,6,1068.544,645.266,76801.516,30,16.659,16.659,NA,2.524,0.002,-90,-90
2396,50,7,1068.544,639.713,78001.539,0,22.211,22.211,NA,5.553,0.005,-90,0
2397,50,8,1068.544,633.655,79201.563,30,28.269,28.269,NA,6.058,0.005,-90,0
2398,50,9,1068.544,631.636,80401.587,91,30.288,30.288,NA,2.019,0.002,-90,0
2399,50,10,1068.039,628.102,81601.61,61,33.858,33.826,NA,3.57,0.003,-98.13,-8.13
2400,50,11,1068.039,628.102,82801.634,61,33.858,33.826,NA,0,0,0,98.13
2401,50,12,1068.039,628.102,84001.658,30,33.858,33.826,NA,0,0,0,0
2402,50,13,1068.039,628.102,85201.681,61,33.858,33.826,NA,0,0,0,0
2403,50,14,1068.039,625.578,86401.705,30,36.382,36.349,NA,2.524,0.002,-90,-90
2404,50,15,1065.515,620.025,87601.729,30,42.481,42.008,NA,6.1,0.005,-114.444,-24.444
2405,50,16,1062.991,608.415,88801.752,61,54.363,53.797,NA,11.882,0.01,-102.265,12.179
2406,50,17,1057.438,596.804,90001.776,61,67.233,66.06,NA,12.87,0.011,-115.56,-13.295
2407,50,18,1051.885,581.155,91201.8,30,83.838,82.469,NA,16.605,0.014,-109.537,6.023
2408,50,19,1047.847,573.583,92401.823,91,92.42,90.733,NA,8.582,0.007,-118.072,-8.536
2409,50,20,1047.847,570.555,93601.847,30,95.448,93.684,NA,3.029,0.003,-90,28.072
2410,50,21,1047.847,570.555,94801.871,30,95.448,93.684,NA,0,0,0,90
2411,50,22,1047.847,558.439,96001.895,61,107.564,105.534,NA,12.115,0.01,-90,-90
2412,50,23,1047.847,555.915,97201.918,61,110.088,108.01,NA,2.524,0.002,-90,0
2413,50,24,1047.847,549.353,98401.942,30,116.65,114.458,NA,6.562,0.005,-90,0
2414,50,25,1046.332,538.752,99601.966,30,127.359,125.159,NA,10.709,0.009,-98.13,-8.13
2415,50,26,1043.808,528.656,100801.989,30,137.765,135.544,NA,10.407,0.009,-104.036,-5.906
2416,50,27,1042.294,515.026,102002.013,30,151.479,149.225,NA,13.714,0.011,-96.34,7.696
2417,50,28,1042.294,501.901,103202.037,30,164.604,162.162,NA,13.125,0.011,-90,6.34
2418,50,29,1041.284,492.815,104402.06,30,173.746,171.292,NA,9.142,0.008,-96.34,-6.34
2419,50,30,1041.789,483.728,105602.084,30,182.847,180.193,NA,9.1,0.008,-86.82,9.52
2420,50,31,1041.789,477.671,106802.108,61,188.904,186.186,NA,6.058,0.005,-90,-3.18
2421,50,32,1041.789,471.108,108002.131,30,195.467,192.682,NA,6.562,0.005,-90,0
2422,50,33,1041.789,471.108,109202.155,30,195.467,192.682,NA,0,0,0,90
2423,50,34,1042.799,465.555,110402.179,30,201.111,198.049,NA,5.644,0.005,-79.695,-79.695
2424,50,35,1042.799,462.022,111602.202,30,204.644,201.553,NA,3.534,0.003,-90,-10.305
2425,50,36,1042.799,462.022,112802.226,0,204.644,201.553,NA,0,0,0,90
2426,50,37,1043.303,461.012,114002.25,30,205.773,202.491,NA,1.129,9.406E-4,-63.435,-63.435
2427,50,38,1043.303,461.012,115202.273,30,205.773,202.491,NA,0,0,0,63.435
2428,50,39,1043.303,461.012,116402.297,30,205.773,202.491,NA,0,0,0,0
2429,50,40,1043.303,461.012,117602.321,30,205.773,202.491,NA,0,0,0,0
2430,50,41,1044.313,460.507,118802.344,0,206.902,202.869,NA,1.129,9.406E-4,-26.565,-26.565
2431,50,42,1044.313,459.498,120002.368,0,207.912,203.871,NA,1.01,8.413E-4,-90,-63.435
2432,50,43,1044.313,457.478,121202.392,30,209.931,205.876,NA,2.019,0.002,-90,0
2433,50,44,1044.818,454.45,122402.416,0,213.001,208.827,NA,3.071,0.003,-80.538,9.462
2434,50,45,1045.827,451.926,123602.439,0,215.72,211.223,NA,2.718,0.002,-68.199,12.339
2435,50,46,1046.332,450.411,124802.463,30,217.316,212.676,NA,1.596,0.001,-71.565,-3.366
2436,50,47,1046.332,450.411,126002.487,0,217.316,212.676,NA,0,0,0,71.565
2437,50,48,1046.332,450.411,127202.51,0,217.316,212.676,NA,0,0,0,0
2438,50,49,1046.332,450.411,128402.534,30,217.316,212.676,NA,0,0,0,0
2439,50,50,1046.332,450.411,129602.558,0,217.316,212.676,NA,0,0,0,0
2440,50,51,1046.332,450.411,130802.581,0,217.316,212.676,NA,0,0,0,0
2441,50,52,1046.332,450.411,132002.605,0,217.316,212.676,NA,0,0,0,0
2442,50,53,1046.332,450.411,133202.629,0,217.316,212.676,NA,0,0,0,0
2443,50,54,1046.332,450.411,134402.652,30,217.316,212.676,NA,0,0,0,0
2444,50,55,1046.332,450.411,135602.676,0,217.316,212.676,NA,0,0,0,0
2445,50,56,1046.332,450.411,136802.7,0,217.316,212.676,NA,0,0,0,0
2446,52,1,878.737,731.082,36000.71,153,0,0,NA,NA,NA,NA,NA
2447,52,2,870.66,717.452,37200.734,245,15.843,15.843,NA,15.843,0.013,-120.651,NA
2448,52,3,870.66,713.919,38400.758,245,19.377,18.969,NA,3.534,0.003,-90,30.651
2449,52,4,871.165,711.9,39600.781,255,21.458,20.623,NA,2.081,0.002,-75.964,14.036
2450,52,5,871.165,711.395,40800.805,245,21.963,21.093,NA,0.505,4.207E-4,-90,-14.036
2451,52,9,872.175,704.832,42000.829,122,28.603,27.058,NA,6.64,0.006,-81.254,8.746
2452,52,10,872.175,704.832,43200.853,91,28.603,27.058,NA,0,0,0,81.254
2453,52,11,872.175,694.736,44400.876,122,38.699,36.934,NA,10.096,0.008,-90,-90
2454,52,12,870.66,684.64,45600.9,122,48.908,47.139,NA,10.209,0.009,-98.531,-8.531
2455,52,13,870.66,681.107,46800.924,153,52.441,50.624,NA,3.534,0.003,-90,8.531
2456,52,14,870.156,679.087,48000.947,122,54.523,52.698,NA,2.081,0.002,-104.036,-14.036
2457,52,15,870.156,679.087,49200.971,214,54.523,52.698,NA,0,0,0,104.036
2458,52,16,870.156,679.087,50400.995,91,54.523,52.698,NA,0,0,0,0
2459,52,17,870.156,678.078,51601.018,122,55.532,53.695,NA,1.01,8.413E-4,-90,-90
2460,52,18,869.651,676.059,52801.042,91,57.614,55.769,NA,2.081,0.002,-104.036,-14.036
2461,52,19,869.146,673.535,54001.066,153,60.188,58.341,NA,2.574,0.002,-101.31,2.726
2462,52,20,864.603,651.323,55201.089,91,82.859,81.002,NA,22.671,0.019,-101.56,-0.25
2463,52,21,863.088,641.227,56401.113,122,93.068,91.208,NA,10.209,0.009,-98.531,3.029
2464,52,22,863.088,637.693,57601.137,61,96.602,94.691,NA,3.534,0.003,-90,8.531
2465,52,23,863.088,636.179,58801.16,183,98.116,96.185,NA,1.514,0.001,-90,0
2466,52,24,863.088,636.179,60001.184,122,98.116,96.185,NA,0,0,0,90
2467,52,25,863.088,636.179,61201.208,61,98.116,96.185,NA,0,0,0,0
2468,52,26,863.088,636.179,62401.231,61,98.116,96.185,NA,0,0,0,0
2469,52,27,863.088,636.179,63601.255,61,98.116,96.185,NA,0,0,0,0
2470,52,28,863.088,626.083,64801.279,61,108.212,106.159,NA,10.096,0.008,-90,-90
2471,52,29,862.079,619.521,66001.302,183,114.852,112.799,NA,6.64,0.006,-98.746,-8.746
2472,52,30,860.06,605.891,67201.326,122,128.63,126.577,NA,13.778,0.011,-98.427,0.319
2473,52,31,857.536,596.804,68401.35,91,138.061,135.941,NA,9.431,0.008,-105.524,-7.097
2474,52,32,857.536,593.271,69601.374,122,141.594,139.433,NA,3.534,0.003,-90,15.524
2475,52,33,857.536,593.271,70801.397,91,141.594,139.433,NA,0,0,0,90
2476,52,34,857.536,593.271,72001.421,183,141.594,139.433,NA,0,0,0,0
2477,52,35,857.536,593.271,73201.445,61,141.594,139.433,NA,0,0,0,0
2478,52,36,857.536,593.271,74401.468,153,141.594,139.433,NA,0,0,0,0
2479,52,37,857.536,593.271,75601.492,122,141.594,139.433,NA,0,0,0,0
2480,52,38,857.536,593.271,76801.516,153,141.594,139.433,NA,0,0,0,0
2481,52,39,857.536,593.271,78001.539,30,141.594,139.433,NA,0,0,0,0
2482,52,40,857.536,587.213,79201.563,91,147.652,145.423,NA,6.058,0.005,-90,-90
2483,52,41,857.536,583.679,80401.587,153,151.186,148.92,NA,3.534,0.003,-90,0
2484,52,42,857.536,583.679,81601.61,122,151.186,148.92,NA,0,0,0,90
2485,52,43,857.536,582.165,82801.634,61,152.7,150.419,NA,1.514,0.001,-90,-90
2486,52,44,857.031,578.631,84001.658,255,156.269,153.988,NA,3.57,0.003,-98.13,-8.13
2487,52,45,856.526,576.107,85201.681,255,158.843,156.558,NA,2.574,0.002,-101.31,-3.18
2488,52,46,856.526,576.107,86401.705,30,158.843,156.558,NA,0,0,0,101.31
2489,52,47,856.526,576.107,87601.729,30,158.843,156.558,NA,0,0,0,0
2490,52,48,856.526,576.107,88801.752,0,158.843,156.558,NA,0,0,0,0
2491,52,49,856.526,576.107,90001.776,0,158.843,156.558,NA,0,0,0,0
2492,52,50,856.526,576.107,91201.8,30,158.843,156.558,NA,0,0,0,0
2493,52,51,856.526,576.107,92401.823,30,158.843,156.558,NA,0,0,0,0
2494,52,52,856.526,576.107,93601.847,30,158.843,156.558,NA,0,0,0,0
2495,53,1,1139.721,673.282,0,30,0,0,NA,NA,NA,NA,NA
2496,53,2,1140.226,667.224,1200.024,0,6.079,6.079,NA,6.079,0.005,-85.236,NA
2497,53,3,1140.226,663.691,2400.047,30,9.612,9.605,NA,3.534,0.003,-90,-4.764
2498,53,4,1138.711,655.109,3600.071,0,18.327,18.201,NA,8.714,0.007,-100.008,-10.008
2499,53,5,1134.168,637.441,4800.095,61,36.569,36.269,NA,18.243,0.015,-104.421,-4.413
2500,53,6,1133.158,633.907,6000.118,30,40.244,39.918,NA,3.675,0.003,-105.945,-1.525
2501,53,7,1132.149,632.898,7200.142,122,41.672,41.088,NA,1.428,0.001,-135,-29.055
2502,53,8,1131.644,631.888,8400.166,30,42.801,42.175,NA,1.129,9.406E-4,-116.565,18.435
2503,53,9,1131.644,627.85,9600.189,30,46.839,46.145,NA,4.038,0.003,-90,26.565
2504,53,10,1130.13,624.316,10800.213,91,50.684,49.896,NA,3.844,0.003,-113.199,-23.199
2505,53,11,1130.13,623.307,12000.237,61,51.694,50.888,NA,1.01,8.413E-4,-90,23.199
2506,53,12,1129.12,617.249,13200.26,91,57.835,57.027,NA,6.141,0.005,-99.462,-9.462
2507,53,13,1129.12,617.249,14400.284,61,57.835,57.027,NA,0,0,0,99.462
2508,53,14,1129.12,614.22,15600.308,61,60.864,60.006,NA,3.029,0.003,-90,-90
2509,53,15,1128.615,611.191,16800.332,61,63.934,63.076,NA,3.071,0.003,-99.462,-9.462
2510,53,16,1128.615,603.114,18000.355,61,72.011,71.041,NA,8.077,0.007,-90,9.462
2511,53,17,1128.615,593.523,19200.379,0,81.602,80.528,NA,9.591,0.008,-90,0
2512,53,18,1128.615,589.989,20400.403,91,85.136,84.03,NA,3.534,0.003,-90,0
2513,53,19,1128.615,585.446,21600.426,91,89.679,88.535,NA,4.543,0.004,-90,0
2514,53,20,1128.615,580.398,22800.45,30,94.727,93.545,NA,5.048,0.004,-90,0
2515,53,21,1128.615,578.379,24000.474,30,96.746,95.551,NA,2.019,0.002,-90,0
2516,53,22,1129.12,573.836,25200.497,30,101.318,100.01,NA,4.571,0.004,-83.66,6.34
2517,53,23,1130.13,571.312,26400.521,0,104.036,102.42,NA,2.718,0.002,-68.199,15.461
2518,53,24,1131.139,568.283,27600.545,61,107.229,105.349,NA,3.193,0.003,-71.565,-3.366
2519,53,25,1131.644,567.778,28800.568,61,107.943,105.813,NA,0.714,5.949E-4,-45,26.565
2520,53,26,1131.644,563.235,30000.592,30,112.486,110.343,NA,4.543,0.004,-90,-45
2521,53,27,1132.654,559.196,31200.616,30,116.649,114.304,NA,4.163,0.003,-75.964,14.036
2522,53,28,1133.663,551.624,32400.639,30,124.288,121.808,NA,7.639,0.006,-82.405,-6.442
2523,53,29,1134.673,546.072,33600.663,30,129.932,127.311,NA,5.644,0.005,-79.695,2.71
2524,53,30,1135.178,544.052,34800.687,30,132.013,129.31,NA,2.081,0.002,-75.964,3.731
2525,53,31,1135.178,541.528,36000.71,30,134.537,131.832,NA,2.524,0.002,-90,-14.036
2526,53,32,1135.178,541.528,37200.734,30,134.537,131.832,NA,0,0,0,90
2527,53,33,1135.178,541.528,38400.758,61,134.537,131.832,NA,0,0,0,0
2528,53,34,1135.178,536.48,39600.781,61,139.585,136.877,NA,5.048,0.004,-90,-90
2529,53,35,1135.178,532.442,40800.805,30,143.623,140.914,NA,4.038,0.003,-90,0
2530,53,36,1135.178,528.403,42000.829,122,147.662,144.95,NA,4.038,0.003,-90,0
2531,53,37,1135.178,523.355,43200.853,30,152.71,149.996,NA,5.048,0.004,-90,0
2532,53,38,1135.178,523.355,44400.876,30,152.71,149.996,NA,0,0,0,90
2533,53,39,1135.178,523.355,45600.9,61,152.71,149.996,NA,0,0,0,0
2534,53,40,1135.178,523.355,46800.924,30,152.71,149.996,NA,0,0,0,0
2535,53,41,1135.178,517.803,48000.947,30,158.263,155.546,NA,5.553,0.005,-90,-90
2536,53,42,1135.178,515.783,49200.971,30,160.282,157.564,NA,2.019,0.002,-90,0
2537,53,43,1135.178,515.783,50400.995,61,160.282,157.564,NA,0,0,0,90
2538,53,44,1135.178,515.783,51601.018,30,160.282,157.564,NA,0,0,0,0
2539,53,45,1135.178,515.783,52801.042,91,160.282,157.564,NA,0,0,0,0
2540,53,46,1135.178,515.783,54001.066,61,160.282,157.564,NA,0,0,0,0
2541,53,47,1135.178,512.755,55201.089,30,163.311,160.592,NA,3.029,0.003,-90,-90
2542,53,48,1135.178,509.726,56401.113,30,166.34,163.62,NA,3.029,0.003,-90,0
2543,53,49,1134.673,507.706,57601.137,30,168.421,165.653,NA,2.081,0.002,-104.036,-14.036
2544,53,50,1134.673,507.706,58801.16,30,168.421,165.653,NA,0,0,0,104.036
2545,53,51,1134.673,507.706,60001.184,61,168.421,165.653,NA,0,0,0,0
2546,53,52,1134.673,507.706,61201.208,30,168.421,165.653,NA,0,0,0,0
2547,53,53,1134.673,507.706,62401.231,61,168.421,165.653,NA,0,0,0,0
2548,53,54,1134.673,507.706,63601.255,30,168.421,165.653,NA,0,0,0,0
2549,53,55,1134.673,507.706,64801.279,0,168.421,165.653,NA,0,0,0,0
2550,53,56,1134.673,507.706,66001.302,61,168.421,165.653,NA,0,0,0,0
2551,53,57,1134.673,507.706,67201.326,30,168.421,165.653,NA,0,0,0,0
2552,53,58,1134.673,507.706,68401.35,30,168.421,165.653,NA,0,0,0,0
2553,53,59,1134.673,507.706,69601.374,30,168.421,165.653,NA,0,0,0,0
2554,53,60,1134.673,507.706,70801.397,0,168.421,165.653,NA,0,0,0,0
2555,53,94,1136.692,497.106,72001.421,30,179.212,176.203,NA,10.791,0.009,-79.216,-79.216
2556,53,95,1136.692,497.106,73201.445,30,179.212,176.203,NA,0,0,0,79.216
